WASP-104 b,Confirmed,1.272,0.047,0.047,,,,1.137,0.037,0.037,1.7554137,3.60E-06,1.80E-06,0.02918,0.00045,0.00045,0,0,0.06,83.63,0.25,0.25,,2014,17/04/2018,,,,,,,,,,2456406.111,0.00012,0.00012,,,,,,,,,,,,,,,,1516,,,,,0.03,0,0.03,,Published in a refereed paper,Primary Transit,,,,,WASP-104,160.6025417,7.435083343,11.12,,,,,143,10,10,0.32,0.09,0.09,1.02,0.09,0.09,0.93,0.23,0.23,G8,,,,5450,130,130,,,
WASP-105 b,Confirmed,1.8,0.1,0.1,,,,0.96,0.03,0.03,7.87288,1.00E-05,1.00E-05,0.075,0.03,0.03,0,,,89.7,0.2,0.2,,2017,17/01/2017,,,,,,,,,,2456600.077,0.0002,0.0002,,,,,,,0.1,0.08,0.08,,,,194,3,3,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-105,24.16666668,-50.65888891,12.1,,,,,,,,0.28,0.16,0.16,0.89,0.09,0.09,0.9,0.03,0.03,K2,,,,5070,130,130,,,
WASP-106 b,Confirmed,1.925,0.076,0.076,,,,1.085,0.028,0.046,9.289715,1.00E-05,1.00E-05,0.0917,0.0014,0.0014,0,0,0.13,89.49,0.64,0.35,,2014,10/01/2016,,,,,,,,,,2456649.55,0.00033,0.00033,,,,,,,,,,,,,,,,1140,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,WASP-106,166.4297083,-5.079416678,11.21,,,,,283,21,21,-0.09,0.09,0.09,1.27,0.15,0.15,1.85,0.52,0.52,F9,,,,6000,150,150,,,
WASP-107 b,Confirmed,0.12,0.01,0.01,,,,0.94,0.02,0.02,5.72149,2.00E-06,2.00E-06,0.055,0.001,0.001,0,,,89.7,0.2,0.2,,2017,17/02/2017,,,,,,,,,,2456514.411,0.0001,0.0001,,,,90,50,50,0.09,0.07,0.07,,,,17,2,2,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-107,188.3875,-10.14611112,11.6,,,,,,,,0.02,0.1,0.1,0.69,0.05,0.05,0.66,0.02,0.02,K6,,,,4430,120,120,,,
WASP-108 b,Confirmed,1.167,0.091,0.092,1.167,0.091,0.091,1.215,0.04,0.04,2.6755463,2.10E-06,2.10E-06,0.0397,0.001,0.001,0,,,88.49,0.84,0.84,,2014,29/10/2014,,,,,,,,,,2456413.79,0.00015,0.00015,,,,,,,0.19,,,,,,117.8,3.5,3.5,1590,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-108,195.8291667,-49.63972224,11.2,,,,,220,0.115,0.115,0.05,0.11,0.11,1.167,0.092,0.092,1.215,0.04,0.04,F9,4.6,1.9,1.9,6000,140,140,,,
WASP-109 b,Confirmed,0.91,0.13,0.13,0.91,0.13,0.13,1.443,0.053,0.053,3.3190233,4.20E-06,4.20E-06,0.0463,0.0011,0.0011,0,,,84.28,0.19,0.19,,2014,10/01/2016,,,,,,,,,,2456361.193,0.00023,0.00023,,,,,,,0.737,,,,,,109,15,15,1695,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-109,232.0541667,-16.41083335,11.4,,,,,330,30,30,-0.22,0.08,0.08,1.203,0.09,0.09,1.346,0.044,0.044,F4,2.6,0.9,0.9,6520,140,140,,,
WASP-110 b,Confirmed,0.515,0.064,0.064,0.515,0.064,0.064,1.238,0.056,0.056,3.7783977,3.10E-06,3.10E-06,0.0457,0.0012,0.0012,0,,,88.06,0.35,0.35,,2014,29/10/2014,,,,,,,,,,2456502.724,0.00016,0.00016,,,,,,,0.376,,,,,,71.8,8.2,8.2,1134,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-110,305.875,-44.05833334,12.3,,,,,320,30,30,-0.06,0.1,0.1,0.892,0.072,0.072,0.881,0.035,0.035,G9,8.6,3.5,3.5,5400,140,140,,,
WASP-111 b,Confirmed,1.85,0.16,0.16,1.83,0.15,0.15,1.442,0.094,0.094,2.310965,3.40E-06,3.40E-06,0.03914,0.00098,0.00098,0,,,81.61,0.82,0.82,,2014,29/10/2014,,,,,,,,,,2456275.751,0.0004,0.0004,,,,,,,0.665,,,,,,212,14,14,2140,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-111,328.7666667,-22.61250002,10.3,,,,,210,20,20,0.08,0.08,0.08,1.5,0.11,0.11,1.85,0.1,0.1,F5,2.6,0.6,0.6,6400,150,150,,,
WASP-112 b,Confirmed,0.88,0.12,0.12,0.88,0.12,0.12,1.191,0.049,0.049,3.0353992,3.80E-06,3.80E-06,0.0382,0.0011,0.0011,0,,,88.68,0.28,0.28,,2014,29/10/2014,,,,,,,,,,2456505.487,0.00013,0.00013,,,,,,,0.475,0.031,0.031,,,,142,17,17,1395,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-112,339.4875,-35.1538889,13.3,,,,,450,30,30,-0.64,0.15,0.15,0.807,0.073,0.073,1.002,0.037,0.037,G6,10.6,3,3,5610,130,130,,,
WASP-113 b,Confirmed,0.475,0.054,0.054,,,,1.409,0.14,0.095,4.542168745,4.20E-06,4.20E-06,0.05885,0.0001,0.0001,0,,,86.46,0.64,1.2,,2016,11/07/2016,,,,,,,,,,2457197.097,4.00E-05,4.00E-05,,,,,,,0.486,0.14,0.063,,,,48.74,5.2,5.2,1496,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-113,224.8708333,46.96000003,11.8,,,,,360,70,70,0.1,0.09,0.09,1.318,0.069,0.069,1.608,0.12,0.09,G1,,,,5890,140,140,,,
WASP-114 b,Confirmed,1.769,0.064,0.064,,,,1.339,0.064,0.064,1.5487743,9.00E-07,1.20E-06,0.02851,0.00039,0.00039,0.012,0.009,0.022,83.96,0.9,0.9,,2016,11/07/2016,289,35,150,,,,,,,2456667.736,0.00021,0.00021,,,,,,,0.457,0.054,0.054,,,,260.6,5.4,5.4,2043,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-114,327.6666667,10.46305558,12.74,,,,,460,80,80,0.14,0.07,0.07,1.289,0.053,0.053,1.43,0.06,0.06,G0,,,,5940,140,140,,,
WASP-117 b,Confirmed,0.2755,0.009,0.009,,,,1.021,0.076,0.065,10.02165,0.00055,0.00055,0.09459,0.00084,0.00079,0.302,0.023,0.023,89.14,0.3,0.3,,2014,27/06/2014,242,2.5,2.5,,,,,,,2456533.823,0.0009,0.0009,,,,44,11,11,,,,,,,,,,1024,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,WASP-117,36.775,-50.28444445,10.15,,,,,,,,-0.11,0.14,0.14,1.126,0.29,0.29,1.17,0.067,0.059,F9,4.6,2,2,6040,90,90,,,
WASP-118 b,Confirmed,0.514,0.02,0.02,,,,1.44,0.036,0.036,4.0460435,4.40E-06,4.40E-06,0.05453,0.00048,0.00048,,,,88.7,0.9,0.9,,2016,10/08/2016,,,,,,,,,,2456787.814,0.00062,0.00062,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-118,19.55,2.702777794,11.02,,,,,250,35,35,0.16,0.11,0.11,1.32,0.035,0.035,1.696,0.029,0.029,F6,,,,6410,125,125,,,
WASP-119 b,Confirmed,1.23,0.08,0.09,1.23,0.08,0.08,1.4,0.2,0.2,2.49979,1.00E-05,1.00E-05,0.0363,0.0007,0.0007,0.058,0.058,0,85,2,2,,2016,05/02/2016,,,,,,,,,,2456537.547,0.002,0.002,,,,,,,0.5,0.24,0.1,,,,181,10,10,1600,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-119,55.94166668,-65.1938889,12.2,,,,,333,29,29,0.14,0.1,0.1,1.02,0.06,0.06,1.2,0.1,0.1,G5,8,2.5,2.5,5650,100,100,,,
WASP-12 b,Confirmed,1.404,0.099,0.099,,,,1.736,0.092,0.092,1.0914222,1.10E-06,1.10E-06,0.02293,0.00078,0.00078,0,0.01,0.01,86,3,3,5.40E-05,2008,29/05/2018,,,,,,,,,,2454508.976,0.00028,0.00028,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a professional conference,Primary Transit,,,,"CO2, TiO, C, O I, He, CO, CH4, VO, H2, HCN, H2O",WASP-12,97.6375,29.6722222,11.69,11.03,10.48,10.23,10.19,427,90,90,0.3,0.1,0.1,1.35,0.14,0.14,1.599,0.071,0.071,G0,1.7,0.8,0.8,6300,150,150,,,
WASP-120 b,Confirmed,5.06,0.27,0.27,5.01,0.26,0.26,1.515,0.083,0.083,3.6112706,3.80E-06,3.80E-06,0.0522,0.0013,0.0013,0.059,0.018,0.025,82.29,0.48,0.48,,2015,12/09/2015,323,21,39,,,,,,,2456779.435,0.00044,0.00044,,,,,,,0.78,0.021,0.021,,,,511.3,9.2,9.2,1890,,,50,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-120,62.61666668,-45.89833336,11,,,,,,,,-0.05,0.07,0.07,1.45,0.11,0.11,1.93,0.09,0.09,F5,,,,6450,120,120,,,
WASP-121 b,Confirmed,1.184,0.064,0.065,1.183,0.064,0.064,1.865,0.044,0.044,1.2749255,2.50E-07,2.50E-07,0.02544,0.0005,0.0005,0,,,87.6,0.6,0.6,,2015,11/04/2016,,,,,,,,,,2456635.708,0.0001,0.0001,,,,107.2,5,5,,,,,,,181.1,6.4,6.4,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,"VO, H2O, TiO",WASP-121,107.6,-39.09750001,10.4,,,,,270,90,90,0.13,0.09,0.09,1.353,0.079,0.06,1.458,0.03,0.03,F6V,,,,6460,140,140,,,
WASP-122 b,Confirmed,1.401,0.075,0.075,1.372,0.072,0.072,1.792,0.069,0.069,1.7100567,3.60E-06,3.60E-06,0.03107,0.00079,0.00079,0,0,0.08,78.35,0.31,0.31,,2015,09/02/2016,,,,,,,,,,2456665.224,0.00022,0.00022,,,,,,,0.8608,0.0073,0.0073,,,,185.2,2.3,2.3,1960,,,50,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,KELT-14 b,,WASP-122,108.3,-42.40972224,11,,,,,,,,0.32,0.09,0.09,1.4,0.1,0.1,1.567,0.051,0.051,G4,,,,5730,130,130,,,
WASP-123 b,Confirmed,0.92,0.05,0.05,0.92,0.05,0.05,1.327,0.074,0.074,2.977641,2.40E-06,2.40E-06,0.0431,0.0011,0.0011,0,0,0.12,85.79,0.51,0.51,,2015,12/09/2015,,,,,,,,,,2456845.171,0.00041,0.00041,,,,,,,0.525,0.0053,0.0041,,,,114.5,2.3,2.3,1510,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-123,289.4791667,-32.86000003,11.1,,,,,,,,0.18,0.08,0.08,1.207,0.089,0.089,1.296,0.061,0.061,G5,,,,5730,130,130,,,
WASP-124 b,Confirmed,0.6,0.07,0.07,0.6,0.07,0.07,1.24,0.03,0.03,3.37265,1.00E-06,1.00E-06,0.0499,0.0007,0.0007,0.017,0.017,0,86.3,0.2,0.2,,2016,05/02/2016,,,,,,,,,,2457028.583,0.0001,0.0001,,,,,,,0.61,0.02,0.02,,,,77,8,8,1400,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-124,332.7125,-30.74944447,12.7,,,,,433,11,11,-0.02,0.11,0.11,1.07,0.05,0.05,1.02,0.02,0.02,F9,2.1,1.4,1.4,6050,100,100,,,
WASP-126 b,Confirmed,0.28,0.04,0.04,0.28,0.04,0.04,0.96,0.05,0.1,3.2888,1.00E-05,1.00E-05,0.0449,0.0008,0.0008,0.18,0.18,0,87.9,1.5,1.5,,2016,05/02/2016,,,,,,,,,,2456890.319,0.0006,0.0006,,,,,,,0.3,0.2,0.2,,,,36,5,5,1480,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-126,63.37500001,-69.22694446,10.8,,,,,234,15,15,0.17,0.08,0.08,1.12,0.06,0.06,1.27,0.05,0.1,G2,6.4,1.6,1.6,5800,100,100,,,
WASP-127 b,Confirmed,0.18,0.02,0.02,,,,1.37,0.04,0.04,4.178062,2.00E-06,2.00E-06,0.052,0.0005,0.0005,,,,88.7,0.6,0.8,,2016,27/07/2016,,,,,,,,,,2457248.741,0.00016,0.00016,,,,,,,0.15,0.11,0.09,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-127,160.5586667,-3.835083351,10.15,,,,,,,,,,,1.08,0.03,0.03,1.39,0.03,0.03,G5,11.41,1.8,1.8,5620,85,85,,,
WASP-128 b,Confirmed,37.19,0.85,0.83,,,,0.937,0.18,0.22,2.208524,2.00E-05,2.10E-05,0.0359,0.0004,0.00038,0,0,0.007,89.1,0.91,0.63,,2018,20/07/2018,,,,,,,,,,2456720.684,0.00019,0.00019,,,,,,,0.11,0.07,0.1,,,,5272,16,16,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-128,172.85875,-41.6895278,12.5,,,,,422,6,6,0.01,0.12,0.12,1.155,0.039,0.039,1.152,0.016,0.021,G0V,2.2,0.9,0.9,5950,50,50,,,2MASS J11312609-4141222
WASP-129 b,Confirmed,1,0.1,0.1,1,0.1,0.1,0.93,0.03,0.03,5.748145,1.00E-06,1.00E-06,0.0628,0.0007,0.0007,0.096,0.096,0,87.7,0.2,0.2,,2016,05/02/2016,,,,,,,,,,2457027.437,0.0002,0.0002,,,,,,,0.62,0.02,0.02,,,,110,10,10,1100,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-129,176.3,-42.0638889,12.3,,,,,246,7,7,0.15,0.09,0.09,1,0.03,0.03,0.9,0.02,0.02,G1,1,0.9,0.9,5900,100,100,,,
WASP-13 b,Confirmed,0.485,0.058,0.042,,,,1.365,0.062,0.034,4.353011,1.30E-05,1.30E-05,0.05379,0.00059,0.00077,0,,,85.64,0.24,0.24,0.000345,2008,23/05/2014,,,,,,,,,,2455575.514,0.0016,0.0016,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a professional conference,Primary Transit,,,,,WASP-13,140.1041667,33.8825,10.42,,,,,156,18,18,0,0.2,0.2,,,,,,,G1V,,,,5826,100,100,,,
WASP-130 b,Confirmed,1.23,0.04,0.04,,,,0.89,0.03,0.03,11.55098,1.00E-05,1.00E-05,0.1012,0.0014,0.0014,0,,,88.66,0.12,0.12,,2016,11/07/2016,,,,,,,,,,2456921.143,2.50E-05,2.50E-05,,,,,,,0.53,0.03,0.03,,,,108,2,2,833,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-130,203.1041667,-42.47527779,11.1,,,,,180,30,30,0.26,0.1,0.1,1.04,0.04,0.04,0.96,0.03,0.03,G6,2,,,5625,90,90,,,
WASP-131 b,Confirmed,0.27,0.02,0.02,,,,1.22,0.05,0.05,5.322023,5.00E-06,5.00E-06,0.0607,0.0009,0.0009,0,,,85,0.3,0.3,,2016,11/07/2016,,,,,,,,,,2456919.824,0.0004,0.0004,,,,,,,0.73,0.02,0.02,,,,30.5,1.7,1.7,1400,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-131,210.1916667,-30.58361112,10.1,,,,,250,50,50,0.18,0.08,0.08,1.06,0.06,0.06,1.53,0.05,0.05,G0,4.5,3.5,3.5,6030,90,90,,,
WASP-132 b,Confirmed,0.41,0.03,0.03,,,,0.87,0.03,0.03,7.133521,9.00E-06,9.00E-06,0.067,0.001,0.001,0,,,89.6,0.3,0.3,,2016,11/07/2016,,,,,,,,,,2456698.208,0.0004,0.0004,,,,,,,0.14,0.12,0.12,,,,51,3,3,763,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,,,,WASP-132,217.6083333,-46.15916668,12.4,,,,,120,20,20,0.22,0.13,0.13,0.8,0.04,0.04,0.74,0.02,0.02,K4,0.5,,,4775,100,100,,,
WASP-133 b,Confirmed,1.16,0.09,0.09,1.16,0.09,0.09,1.21,0.05,0.05,2.176423,1.00E-06,1.00E-06,0.0345,0.0007,0.0007,0.17,0.17,0,87,1,1,,2016,05/02/2016,,,,,,,,,,2457116.987,0.0002,0.0002,,,,,,,0.2,0.1,0.1,,,,170,10,10,1790,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-133,314.575,-35.79666669,12.9,,,,,457,21,21,0.29,0.12,0.12,1.16,0.08,0.08,1.44,0.05,0.05,G4,6.8,1.8,1.8,5700,100,100,,,
WASP-135 b,Confirmed,1.9,0.08,0.08,1.9,0.08,0.08,1.3,0.09,0.09,1.4013794,8.00E-07,8.00E-07,0.0243,0.0005,0.0005,0,,,82,0.6,0.6,,2015,19/11/2015,,,,,,,,,,2455230.99,0.0009,0.0009,,,,,,,0.8,0.03,0.03,,,,346,3,3,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-135,267.2833333,29.87916669,13.3,,,,,300,45,45,0.02,0.13,0.13,0.98,0.06,0.06,0.96,0.05,0.05,G5,4.4,2.5,2.5,5680,60,60,,,
WASP-136 b,Confirmed,1.51,0.08,0.08,,,,1.38,0.16,0.16,5.215357,6.00E-06,6.00E-06,0.0661,0.0012,0.0012,,,,84.7,1.3,1.6,,2016,27/07/2016,,,,,,,,,,2456776.906,0.00109,0.00109,,,,,,,0.59,0.14,0.008,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-136,0.325708339,-8.926277804,9.98,,,,,164,18,18,,,,1.51,0.08,0.08,1.38,0.16,0.16,,3.62,0.7,0.7,6260,100,100,,,
WASP-138 b,Confirmed,1.22,0.08,0.08,1.09,0.05,0.05,,,,3.634433,5.00E-06,5.00E-06,0.0494,0.0007,0.0007,,,,88.5,1.2,0.9,,2016,27/07/2016,,,,2457326.622,0.000319,0.000319,,,,,,,,,,,,,0.19,0.15,0.12,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-138,41.63904168,-0.463888909,11.81,,,,,308,51,51,-0.09,0.1,0.1,1.22,0.08,0.08,1.36,0.05,0.05,F9,,,,6272,96,96,,,
WASP-139 b,Confirmed,0.117,0.017,0.017,,,,0.8,0.05,0.05,5.924262,4.00E-06,4.00E-06,0.062,0.002,0.002,0,,,88.9,0.5,0.5,,2016,11/07/2016,,,,,,,,,,2457196.793,0.0003,0.0003,,,,,,,0.33,0.14,0.14,,,,14,0.0014,0.0014,910,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-139,49.56250001,-41.30222223,12.4,,,,,230,40,40,0.2,0.09,0.09,,,,,,,K0,0.5,,,5310,90,90,,,
WASP-14 b,Confirmed,7.341,0.496,0.508,,,,1.281,0.082,0.075,2.2437661,1.10E-06,1.10E-06,0.036,0.001,0.001,0.087,0.002,0.002,84.79,0.67,0.67,0.000225,2008,23/05/2014,252.9,0.5,0.5,,,,,,,2454963.937,0.00025,0.00025,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,WASP-14,218.275,21.8947222,9.75,,,,,160,20,20,0,0.2,0.2,1.211,0.122,0.122,1.306,0.073,0.073,F5V,0.75,0.25,0.25,6475,100,100,,,
WASP-140 b,Confirmed,2.44,0.07,0.07,,,,1.44,0.18,0.42,2.2359835,8.00E-06,8.00E-06,0.0323,0.0005,0.0005,0.047,0.0035,0.0035,83.3,0.8,0.5,,2016,11/07/2016,356,8,8,,,,,,,,,,,,,,,,0.99,0.03,0.07,,,,403,3,3,1320,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-140,60.38750001,-20.45111112,11.1,,,,,180,30,30,0.12,0.1,0.1,0.9,0.04,0.04,0.87,0.04,0.04,K0,1.6,0.9,1.4,5260,100,100,,,
WASP-141 b,Confirmed,2.69,0.15,0.15,,,,1.21,0.08,0.08,3.310651,5.00E-06,5.00E-06,0.0469,0.0007,0.0007,0,,,87.6,1.3,1.3,,2016,11/07/2016,,,,,,,,,,2457019.595,0.0003,0.0003,,,,,,,0.31,0.12,0.12,,,,315,15,15,1540,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-141,71.82500001,-17.11527779,12.4,,,,,570,150,150,0.29,0.09,0.09,1.25,0.06,0.06,1.37,0.07,0.07,F9,4,2.4,4.6,5900,120,120,,,
WASP-142 b,Confirmed,0.84,0.09,0.09,,,,1.53,0.08,0.08,2.052868,2.00E-06,2.00E-06,0.0347,0.0007,0.0007,0,,,80.2,0.6,0.6,,2016,11/07/2016,,,,,,,,,,2457007.778,0.0004,0.0004,,,,,,,0.77,0.02,0.02,,,,109,10,10,2000,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-142,140.5083333,-23.94611114,12.3,,,,,840,310,310,0.26,0.12,0.12,1.33,0.08,0.08,1.64,0.08,0.08,F8,2,,,6010,140,140,,,
WASP-144 b,Confirmed,0.44,0.06,0.06,,,,0.85,0.05,0.05,2.2783152,1.30E-06,1.30E-06,0.0316,0.0005,0.0005,0,0,0.3,86.9,0.5,0.5,,2018,16/03/2018,,,,,,,,,,2457157.275,0.00015,0.00015,,,,,,,0.45,0.07,0.07,,,,78,11,11,1260,40,40,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-144,320.7625,-40.04833335,12.9,,,,,,,,0.18,0.14,0.14,0.81,0,0,0.81,0.04,0.04,K2V,0.5,0,10,4950,150,150,,,
WASP-145A b,Confirmed,0.89,0.04,0.04,,,,0.9,0.04,0.04,,,,0.0261,0.0005,0.0005,0,0,0.06,83.3,1.3,1.3,,2018,15/05/2018,,,,,,,,,,2456844.165,0.00026,0.00026,,,,,,,0.97,0.09,0.09,,,,178,6,6,1200,60,60,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-145A,322.2541667,-58.83611113,11.5,,,,,,,,-0.04,10,10,0.76,0.04,0.04,0.68,0.07,0.07,K2V,0.5,0,10,4900,150,150,,,
WASP-147 b,Confirmed,0.275,0.027,0.028,,,,1.115,0.093,0.14,4.60273,2.70E-05,2.70E-05,0.0549,0.0013,0.0012,0,0,0.19,87.9,1.6,1.5,,2018,22/07/2018,,,,,,,,,,2456562.595,0.0013,0.0013,,,,,,,0.31,0.21,0.19,,,,32.7,2.8,2.8,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-147,359.1915417,-22.15316389,12.31,,,,,426,14,14,0.092,0.071,0.069,1.044,0.073,0.07,1.429,0.076,0.14,G4,8.47,0.78,0.78,5702,100,100,,,
WASP-15 b,Confirmed,0.542,0.05,0.05,,,,1.428,0.077,0.077,3.7520656,2.80E-06,2.80E-06,0.0499,0.0018,0.0018,0,,,85.5,0.5,0.5,0.000162,2008,18/06/2013,,,,,,,,,,2454584.698,0.00029,0.00029,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a professional conference,Primary Transit,,,,,WASP-15,208.9291667,-32.1597222,10.9,,,,,308,,,-0.17,0.11,0.11,1.18,0.12,0.12,1.477,0.072,0.072,F7,3.9,1.3,1.3,6300,100,100,,,
WASP-151 b,Confirmed,0.31,0.03,0.04,,,,1.13,0.03,0.03,4.533471,4.00E-06,4.00E-06,0.055,0.001,0.001,0,0,0.003,89.2,0.6,0.6,,2017,06/11/2017,310,30,120,,,,,,,2457741.008,0.0002,0.0001,,,,,,,,,,,,,37,3,4,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-151,349.0634167,0.306805567,12.9,,,,,480,75,75,0.1,0.1,0.1,1.077,0.081,0.081,1.14,0.03,0.03,G1,5.1,1.3,1.3,5871,57,57,,,"K2-134, EPIC 246441449, 2MASS J23161522+0018242"
WASP-153 b,Confirmed,0.39,0.02,0.02,,,,1.55,0.08,0.1,3.332609,2.00E-06,2.00E-06,0.048,0.001,0.001,0,0,0.009,84.1,0.7,0.7,,2017,06/11/2017,,,,,,,,,,2453142.542,0.003,0.003,,,,,,,,,,,,,44,2,2,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-153,279.262375,40.01872222,12.8,,,,,430,35,35,0.34,0.11,0.11,1.336,0.086,0.086,1.73,0.09,0.1,G0,4,0.8,0.8,5914,64,64,,,
WASP-156 b,Confirmed,0.128,0.009,0.01,,,,0.51,0.02,0.02,3.836169,3.00E-06,3.00E-06,0.0453,0.0009,0.0009,0,0,0.007,89.1,0.9,0.6,,2017,06/11/2017,,,,,,,,,,2454677.707,0.002,0.002,,,,,,,,,,,,,19,1,1,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-156,32.78170834,2.418000009,11.6,,,,,140,25,25,0.24,0.12,0.12,0.842,0.052,0.052,0.76,0.03,0.03,K3,6.4,4,4,4910,61,61,,,
WASP-158 b,Confirmed,2.79,0.23,0.23,,,,1.07,0.15,0.15,,,,0.0517,0.0018,0.0018,0,0,0.16,87.7,1.5,1.5,,2018,15/05/2018,,,,,,,,,,2457619.92,0.001,0.001,,,,,,,0.32,0.23,0.23,,,,295,15,15,1590,80,80,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-158,4.145833345,-10.97638892,12.1,,,,,,,,0.24,0.1,0.1,1.38,0.14,0.14,1.39,0.18,0.18,F6V,1.7,0,1.7,6350,150,150,,,
WASP-16 b,Confirmed,0.855,0.059,0.059,,,,1.008,0.071,0.071,3.1186009,1.31E-05,1.31E-05,0.0421,0.0018,0.0018,0,,,85.22,0.43,0.43,,2009,18/06/2013,,,,,,,,,,2454584.429,0.00023,0.00023,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,WASP-16,214.6833333,-20.2755556,11.3,,,,,,,,0.01,0.1,0.1,1.022,0.101,0.101,0.946,0.054,0.054,G3V,2.3,2.2,2.2,5550,130,130,,,
WASP-160 B b,Confirmed,0.281,0.044,0.046,,,,1.093,0.039,0.048,3.768495,3.30E-06,3.50E-06,0.0455,0.0012,0.0012,0,0,0.22,89.02,0.59,0.63,,2018,22/07/2018,,,,,,,,,,2457383.655,0.00021,0.00021,,,,,,,0.19,0.12,0.11,,,,39.9,6.1,6,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-160 B,87.67941668,-27.62316391,13.09,,,,,,,,0.389,0.08,0.08,0.89,0.07,0.07,0.872,0.028,0.031,K0V,8.24,1.56,1.56,5302,96,100,,,
WASP-161 b,Confirmed,2.49,0.21,0.21,,,,1.143,0.058,0.065,5.4060425,4.80E-06,4.80E-06,0.0673,0.0023,0.0023,,,,89.01,1,0.69,,2018,18/07/2018,,,,,,,,,,2457416.529,0.0011,0.0011,,,,,,,0.14,0.1,0.15,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-161,126.337875,-11.50100001,11.09,,,,,,,,0.16,0.09,0.09,1.39,0.14,0.14,1.712,0.072,0.083,F6,,,,6406,100,100,,,2MASS08252108-1130035
